Date,Home,Away,season,ML_Home,ML_Away,Win_Margin,market_home,market_away,model_home_prob,model_away_prob,edge_home,edge_away,home_won,bet_side,bet_edge,model_prob,entry_price,bet_won,opp_won,is_favorite,home_q1_pts,away_q1_pts,q1_diff_home,q1_diff_bet,est_q1_bet_price,est_q1_opp_price
2013-12-11,New Orleans Pelicans,Detroit Pistons,2013-14,-145,125,5,0.5918367346938775,0.4444444444444444,0.5694,0.4306,-0.022436734693877525,-0.013844444444444437,1,none,0.0,0.0,0.0,,,False,29.0,28.0,1.0,,,
2013-12-11,Milwaukee Bucks,San Antonio Spurs,2013-14,550,-850,-32,0.15384615384615385,0.8947368421052632,0.2256,0.7744,0.07175384615384614,-0.12033684210526319,0,none,0.0,0.0,0.0,,,False,16.0,32.0,-16.0,,,
2013-12-11,Boston Celtics,LA Clippers,2013-14,185,-220,-8,0.3508771929824561,0.6875,,,,,0,none,0.0,0.0,0.0,,,False,23.0,20.0,3.0,,,
2013-12-11,Charlotte Hornets,Orlando Magic,2013-14,-200,170,-9,0.6666666666666666,0.37037037037037035,,,,,0,none,0.0,0.0,0.0,,,False,18.0,16.0,2.0,,,
2013-12-11,Minnesota Timberwolves,Philadelphia 76ers,2013-14,-1235,785,7,0.9250936329588015,0.11299435028248588,0.7009,0.2991,-0.22419363295880157,0.1861056497175141,1,none,0.0,0.0,0.0,,,False,20.0,39.0,-19.0,,,
2013-12-12,Brooklyn Nets,LA Clippers,2013-14,100,-120,9,0.5,0.5454545454545454,,,,,1,none,0.0,0.0,0.0,,,False,20.0,25.0,-5.0,,,
2013-12-12,Portland Trail Blazers,Houston Rockets,2013-14,-145,125,7,0.5918367346938775,0.4444444444444444,0.5592,0.4408,-0.03263673469387751,-0.0036444444444443946,1,none,0.0,0.0,0.0,,,False,21.0,20.0,1.0,,,
2013-12-13,Golden State Warriors,Houston Rockets,2013-14,-160,135,-4,0.6153846153846154,0.425531914893617,0.4908,0.5092,-0.1245846153846154,0.08366808510638296,0,away,0.08366808510638296,0.5092,0.425531914893617,True,False,False,29.0,30.0,-1.0,1.0,0.4328404255319149,0.5671595744680851
2013-12-13,Phoenix Suns,Sacramento Kings,2013-14,-260,215,9,0.7222222222222222,0.31746031746031744,0.7139,0.2861,-0.00832222222222223,-0.03136031746031742,1,none,0.0,0.0,0.0,,,False,28.0,34.0,-6.0,,,
2013-12-13,Denver Nuggets,Utah Jazz,2013-14,-650,485,-10,0.8666666666666667,0.17094017094017094,0.7411,0.2589,-0.12556666666666672,0.08795982905982908,0,none,0.0,0.0,0.0,,,False,28.0,33.0,-5.0,,,
2013-12-13,Milwaukee Bucks,Chicago Bulls,2013-14,162,-190,-1,0.3816793893129771,0.6551724137931034,0.3323,0.6677,-0.04937938931297714,0.012527586206896535,0,none,0.0,0.0,0.0,,,False,18.0,26.0,-8.0,,,
2013-12-13,San Antonio Spurs,Minnesota Timberwolves,2013-14,-375,305,7,0.7894736842105263,0.24691358024691357,0.7076,0.2924,-0.08187368421052632,0.04548641975308643,1,none,0.0,0.0,0.0,,,False,27.0,30.0,-3.0,,,
2013-12-13,Oklahoma City Thunder,Los Angeles Lakers,2013-14,-1000,670,25,0.9090909090909091,0.12987012987012986,0.6904,0.3096,-0.21869090909090905,0.17972987012987013,1,none,0.0,0.0,0.0,,,False,38.0,28.0,10.0,,,
2013-12-13,Atlanta Hawks,Washington Wizards,2013-14,-260,215,2,0.7222222222222222,0.31746031746031744,0.5275,0.4725,-0.19472222222222224,0.15503968253968253,1,away,0.15503968253968253,0.4725,0.31746031746031744,False,True,False,21.0,19.0,2.0,-2.0,0.3018587301587301,0.6981412698412699
2013-12-13,Detroit Pistons,Brooklyn Nets,2013-14,-245,205,4,0.7101449275362319,0.32786885245901637,0.6289,0.3711,-0.08124492753623191,0.04323114754098362,1,none,0.0,0.0,0.0,,,False,23.0,24.0,-1.0,,,
2013-12-13,Boston Celtics,New York Knicks,2013-14,-150,130,4,0.6,0.43478260869565216,0.5718,0.4282,-0.028200000000000003,-0.006582608695652137,1,none,0.0,0.0,0.0,,,False,29.0,26.0,3.0,,,
2013-12-13,Indiana Pacers,Charlotte Hornets,2013-14,-1100,720,5,0.9166666666666666,0.12195121951219512,,,,,1,none,0.0,0.0,0.0,,,False,27.0,25.0,2.0,,,
2013-12-13,Toronto Raptors,Philadelphia 76ers,2013-14,-309,254,8,0.7555012224938875,0.2824858757062147,0.5973,0.4027,-0.15820122249388746,0.12021412429378531,1,none,0.0,0.0,0.0,,,False,36.0,21.0,15.0,,,
2013-12-13,Orlando Magic,Cleveland Cavaliers,2013-14,-130,110,-9,0.5652173913043478,0.47619047619047616,0.4755,0.5245,-0.0897173913043478,0.0483095238095238,0,none,0.0,0.0,0.0,,,False,28.0,19.0,9.0,,,
2013-12-13,New Orleans Pelicans,Memphis Grizzlies,2013-14,-140,120,6,0.5833333333333334,0.45454545454545453,0.5857,0.4143,0.002366666666666628,-0.04024545454545453,1,none,0.0,0.0,0.0,,,False,26.0,34.0,-8.0,,,
2013-12-14,Dallas Mavericks,Milwaukee Bucks,2013-14,-800,500,13,0.8888888888888888,0.16666666666666666,0.7736,0.2264,-0.11528888888888889,0.05973333333333333,1,none,0.0,0.0,0.0,,,False,38.0,26.0,12.0,,,
2013-12-14,Utah Jazz,San Antonio Spurs,2013-14,245,-305,-16,0.2898550724637681,0.7530864197530864,0.2386,0.7614,-0.05125507246376812,0.008313580246913532,0,none,0.0,0.0,0.0,,,False,17.0,23.0,-6.0,,,
2013-12-14,Chicago Bulls,Toronto Raptors,2013-14,-160,140,-22,0.6153846153846154,0.4166666666666667,0.4748,0.5252,-0.14058461538461542,0.10853333333333332,0,away,0.10853333333333332,0.5252,0.4166666666666667,True,False,False,21.0,24.0,-3.0,3.0,0.4436583333333333,0.5563416666666667
2013-12-14,Miami Heat,Cleveland Cavaliers,2013-14,-1225,775,7,0.9245283018867925,0.11428571428571428,0.7636,0.2364,-0.16092830188679252,0.12211428571428572,1,none,0.0,0.0,0.0,,,False,35.0,29.0,6.0,,,
2013-12-14,New York Knicks,Atlanta Hawks,2013-14,-114,100,5,0.5327102803738317,0.5,0.4034,0.5966,-0.12931028037383174,0.09660000000000002,1,away,0.09660000000000002,0.5966,0.5,False,True,False,26.0,22.0,4.0,-4.0,0.45525,0.5447500000000001
2013-12-14,Washington Wizards,LA Clippers,2013-14,170,-195,-16,0.37037037037037035,0.6610169491525424,,,,,0,none,0.0,0.0,0.0,,,False,28.0,34.0,-6.0,,,
2013-12-14,Charlotte Hornets,Los Angeles Lakers,2013-14,-145,125,-3,0.5918367346938775,0.4444444444444444,,,,,0,none,0.0,0.0,0.0,,,False,23.0,22.0,1.0,,,
2013-12-14,Philadelphia 76ers,Portland Trail Blazers,2013-14,455,-755,-34,0.18018018018018017,0.8830409356725146,0.2383,0.7617,0.05811981981981984,-0.12134093567251458,0,none,0.0,0.0,0.0,,,False,34.0,32.0,2.0,,,
2013-12-15,Sacramento Kings,Houston Rockets,2013-14,220,-260,15,0.3125,0.7222222222222222,0.3161,0.6839,0.003599999999999992,-0.03832222222222226,1,none,0.0,0.0,0.0,,,False,28.0,28.0,0.0,,,
2013-12-15,Memphis Grizzlies,Minnesota Timberwolves,2013-14,135,-155,-8,0.425531914893617,0.6078431372549019,0.4192,0.5808,-0.006331914893617008,-0.027043137254901928,0,none,0.0,0.0,0.0,,,False,17.0,28.0,-11.0,,,
2013-12-15,Detroit Pistons,Portland Trail Blazers,2013-14,145,-165,-2,0.40816326530612246,0.6226415094339622,0.3431,0.6569,-0.06506326530612244,0.0342584905660378,0,none,0.0,0.0,0.0,,,False,22.0,29.0,-7.0,,,
2013-12-15,Oklahoma City Thunder,Orlando Magic,2013-14,-1635,935,3,0.9423631123919308,0.0966183574879227,0.7604,0.2396,-0.18196311239193086,0.1429816425120773,1,none,0.0,0.0,0.0,,,False,28.0,22.0,6.0,,,
2013-12-15,Denver Nuggets,New Orleans Pelicans,2013-14,-305,245,9,0.7530864197530864,0.2898550724637681,0.5465,0.4535,-0.20658641975308645,0.1636449275362319,1,none,0.0,0.0,0.0,,,False,24.0,27.0,-3.0,,,
2013-12-15,Phoenix Suns,Golden State Warriors,2013-14,-105,-115,4,0.5121951219512195,0.5348837209302325,0.55,0.45,0.03780487804878052,-0.0848837209302325,1,none,0.0,0.0,0.0,,,False,33.0,27.0,6.0,,,
2013-12-16,LA Clippers,San Antonio Spurs,2013-14,135,-160,23,0.425531914893617,0.6153846153846154,,,,,1,none,0.0,0.0,0.0,,,False,21.0,28.0,-7.0,,,
2013-12-16,Chicago Bulls,Orlando Magic,2013-14,-290,240,-1,0.7435897435897436,0.29411764705882354,0.572,0.428,-0.17158974358974366,0.13388235294117645,0,none,0.0,0.0,0.0,,,False,14.0,21.0,-7.0,,,
2013-12-16,Miami Heat,Utah Jazz,2013-14,-1200,760,23,0.9230769230769231,0.11627906976744186,0.7984,0.2016,-0.12467692307692313,0.08532093023255814,1,none,0.0,0.0,0.0,,,False,26.0,20.0,6.0,,,
2013-12-16,Atlanta Hawks,Los Angeles Lakers,2013-14,-255,212,14,0.7183098591549296,0.32051282051282054,0.5452,0.4548,-0.1731098591549296,0.13428717948717944,1,away,0.13428717948717944,0.4548,0.32051282051282054,False,True,False,20.0,28.0,-8.0,8.0,0.4007448717948718,0.5992551282051282
2013-12-16,New York Knicks,Washington Wizards,2013-14,-125,105,-1,0.5555555555555556,0.4878048780487805,0.4261,0.5739,-0.1294555555555556,0.08609512195121949,0,away,0.08609512195121949,0.5739,0.4878048780487805,True,False,False,21.0,26.0,-5.0,5.0,0.5301195121951219,0.4698804878048781
2013-12-16,Brooklyn Nets,Philadelphia 76ers,2013-14,-400,320,36,0.8,0.23809523809523808,0.538,0.462,-0.262,0.22390476190476194,1,none,0.0,0.0,0.0,,,False,32.0,22.0,10.0,,,
2013-12-16,Indiana Pacers,Detroit Pistons,2013-14,-750,540,-5,0.8823529411764706,0.15625,0.7288,0.2712,-0.15355294117647056,0.11495,0,none,0.0,0.0,0.0,,,False,28.0,31.0,-3.0,,,
2013-12-16,Boston Celtics,Minnesota Timberwolves,2013-14,-101,-119,4,0.5024875621890548,0.54337899543379,0.4636,0.5364,-0.03888756218905476,-0.006978995433789992,1,none,0.0,0.0,0.0,,,False,29.0,21.0,8.0,,,
2013-12-17,Cleveland Cavaliers,Portland Trail Blazers,2013-14,165,-190,-3,0.37735849056603776,0.6551724137931034,0.2733,0.7267,-0.10405849056603778,0.07152758620689659,0,away,0.07152758620689659,0.7267,0.6551724137931034,True,False,True,28.0,26.0,2.0,-2.0,0.6211655172413794,0.37883448275862064
2013-12-17,Charlotte Hornets,Sacramento Kings,2013-14,-120,100,8,0.5454545454545454,0.5,,,,,1,none,0.0,0.0,0.0,,,False,35.0,22.0,13.0,,,
2013-12-17,Memphis Grizzlies,Los Angeles Lakers,2013-14,-140,120,-4,0.5833333333333334,0.45454545454545453,0.4927,0.5073,-0.09063333333333334,0.05275454545454544,0,none,0.0,0.0,0.0,,,False,24.0,34.0,-10.0,,,
2013-12-17,Denver Nuggets,Oklahoma City Thunder,2013-14,130,-150,-12,0.43478260869565216,0.6,0.4055,0.5945,-0.029282608695652135,-0.005499999999999949,0,none,0.0,0.0,0.0,,,False,24.0,29.0,-5.0,,,
2013-12-17,Golden State Warriors,New Orleans Pelicans,2013-14,-455,350,11,0.8198198198198198,0.2222222222222222,0.5529,0.4471,-0.2669198198198198,0.2248777777777778,1,none,0.0,0.0,0.0,,,False,26.0,19.0,7.0,,,
2013-12-18,Dallas Mavericks,Memphis Grizzlies,2013-14,-555,405,14,0.8473282442748091,0.19801980198019803,0.6417,0.3583,-0.20562824427480908,0.16028019801980198,1,none,0.0,0.0,0.0,,,False,27.0,21.0,6.0,,,
2013-12-18,Houston Rockets,Chicago Bulls,2013-14,-350,290,15,0.7777777777777778,0.2564102564102564,0.6863,0.3137,-0.09147777777777777,0.05728974358974359,1,none,0.0,0.0,0.0,,,False,24.0,16.0,8.0,,,
2013-12-18,Phoenix Suns,San Antonio Spurs,2013-14,140,-160,-7,0.4166666666666667,0.6153846153846154,0.3864,0.6136,-0.030266666666666664,-0.0017846153846153845,0,none,0.0,0.0,0.0,,,False,34.0,29.0,5.0,,,
2013-12-18,Minnesota Timberwolves,Portland Trail Blazers,2013-14,-155,135,11,0.6078431372549019,0.425531914893617,0.45,0.55,-0.1578431372549019,0.12446808510638302,1,away,0.12446808510638302,0.55,0.425531914893617,False,True,False,31.0,22.0,9.0,-9.0,0.3368404255319149,0.6631595744680852
2013-12-18,LA Clippers,New Orleans Pelicans,2013-14,-560,410,13,0.8484848484848485,0.19607843137254902,,,,,1,none,0.0,0.0,0.0,,,False,27.0,22.0,5.0,,,
2013-12-18,Brooklyn Nets,Washington Wizards,2013-14,-190,165,-6,0.6551724137931034,0.37735849056603776,0.4279,0.5721,-0.22727241379310342,0.1947415094339623,0,away,0.1947415094339623,0.5721,0.37735849056603776,True,False,False,28.0,30.0,-2.0,2.0,0.3968924528301887,0.6031075471698113
2013-12-18,Boston Celtics,Detroit Pistons,2013-14,-110,-110,-1,0.5238095238095238,0.5238095238095238,0.4986,0.5014,-0.02520952380952385,-0.02240952380952388,0,none,0.0,0.0,0.0,,,False,42.0,23.0,19.0,,,
2013-12-18,Atlanta Hawks,Sacramento Kings,2013-14,-255,215,17,0.7183098591549296,0.31746031746031744,0.6834,0.3166,-0.03490985915492961,-0.0008603174603174502,1,none,0.0,0.0,0.0,,,False,28.0,26.0,2.0,,,
2013-12-18,Toronto Raptors,Charlotte Hornets,2013-14,-315,255,-2,0.7590361445783133,0.28169014084507044,,,,,0,none,0.0,0.0,0.0,,,False,15.0,18.0,-3.0,,,
2013-12-18,Orlando Magic,Utah Jazz,2013-14,-155,135,-4,0.6078431372549019,0.425531914893617,0.5256,0.4744,-0.08224313725490195,0.048868085106382964,0,none,0.0,0.0,0.0,,,False,20.0,27.0,-7.0,,,
2013-12-18,Milwaukee Bucks,New York Knicks,2013-14,155,-175,-6,0.39215686274509803,0.6363636363636364,0.3837,0.6163,-0.008456862745098048,-0.020063636363636395,0,none,0.0,0.0,0.0,,,False,22.0,24.0,-2.0,,,
2013-12-18,Miami Heat,Indiana Pacers,2013-14,-175,155,3,0.6363636363636364,0.39215686274509803,0.528,0.472,-0.10836363636363633,0.07984313725490194,1,away,0.07984313725490194,0.472,0.39215686274509803,False,True,False,22.0,26.0,-4.0,4.0,0.43008431372549016,0.5699156862745098
2013-12-19,Oklahoma City Thunder,Chicago Bulls,2013-14,-1400,850,12,0.9333333333333333,0.10526315789473684,0.7572,0.2428,-0.17613333333333336,0.13753684210526315,1,none,0.0,0.0,0.0,,,False,35.0,24.0,11.0,,,
2013-12-19,Golden State Warriors,San Antonio Spurs,2013-14,-300,250,-2,0.75,0.2857142857142857,0.4271,0.5729,-0.3229,0.28718571428571427,0,none,0.0,0.0,0.0,,,False,23.0,18.0,5.0,,,
2013-12-20,Los Angeles Lakers,Minnesota Timberwolves,2013-14,225,-270,13,0.3076923076923077,0.7297297297297297,0.4627,0.5373,0.1550076923076923,-0.19242972972972971,1,home,0.1550076923076923,0.4627,0.3076923076923077,True,False,False,35.0,26.0,9.0,9.0,0.3982230769230769,0.6017769230769231
2013-12-20,Denver Nuggets,Phoenix Suns,2013-14,-185,160,-4,0.6491228070175439,0.38461538461538464,0.5079,0.4921,-0.14122280701754386,0.10748461538461535,0,away,0.10748461538461535,0.4921,0.38461538461538464,True,False,False,28.0,20.0,8.0,-8.0,0.30775384615384616,0.6922461538461538
2013-12-20,Dallas Mavericks,Toronto Raptors,2013-14,-275,227,-1,0.7333333333333333,0.3058103975535168,0.5943,0.4057,-0.13903333333333323,0.0998896024464832,0,away,0.0998896024464832,0.4057,0.3058103975535168,True,False,False,33.0,22.0,11.0,-11.0,0.20444373088685014,0.7955562691131499
2013-12-20,Detroit Pistons,Charlotte Hornets,2013-14,-255,212,-10,0.7183098591549296,0.32051282051282054,,,,,0,none,0.0,0.0,0.0,,,False,31.0,22.0,9.0,,,
2013-12-20,Miami Heat,Sacramento Kings,2013-14,-555,425,19,0.8473282442748091,0.19047619047619047,0.7899,0.2101,-0.05742824427480908,0.019623809523809543,1,none,0.0,0.0,0.0,,,False,33.0,36.0,-3.0,,,
2013-12-20,Atlanta Hawks,Utah Jazz,2013-14,-360,295,33,0.782608695652174,0.25316455696202533,0.7482,0.2518,-0.03440869565217397,-0.0013645569620253095,1,none,0.0,0.0,0.0,,,False,30.0,16.0,14.0,,,
2013-12-20,Cleveland Cavaliers,Milwaukee Bucks,2013-14,-380,310,3,0.7916666666666666,0.24390243902439024,0.5758,0.4242,-0.21586666666666665,0.18029756097560978,1,none,0.0,0.0,0.0,,,False,25.0,26.0,-1.0,,,
2013-12-20,Philadelphia 76ers,Brooklyn Nets,2013-14,205,-245,1,0.32786885245901637,0.7101449275362319,0.3598,0.6402,0.03193114754098364,-0.06994492753623194,1,none,0.0,0.0,0.0,,,False,29.0,31.0,-2.0,,,
2013-12-20,Indiana Pacers,Houston Rockets,2013-14,-240,200,33,0.7058823529411765,0.3333333333333333,0.5797,0.4203,-0.12618235294117652,0.08696666666666669,1,away,0.08696666666666669,0.4203,0.3333333333333333,False,True,False,25.0,20.0,5.0,-5.0,0.28806666666666664,0.7119333333333333
2013-12-21,Phoenix Suns,Dallas Mavericks,2013-14,-140,120,15,0.5833333333333334,0.45454545454545453,0.5361,0.4639,-0.04723333333333335,0.009354545454545449,1,none,0.0,0.0,0.0,,,False,38.0,25.0,13.0,,,
2013-12-21,Golden State Warriors,Los Angeles Lakers,2013-14,-1700,970,19,0.9444444444444444,0.09345794392523364,0.6092,0.3908,-0.33524444444444446,0.2973420560747663,1,none,0.0,0.0,0.0,,,False,27.0,26.0,1.0,,,
2013-12-21,LA Clippers,Denver Nuggets,2013-14,-450,355,21,0.8181818181818182,0.21978021978021978,,,,,1,none,0.0,0.0,0.0,,,False,28.0,18.0,10.0,,,
2013-12-21,Portland Trail Blazers,New Orleans Pelicans,2013-14,-375,305,3,0.7894736842105263,0.24691358024691357,0.707,0.293,-0.08247368421052637,0.046086419753086416,1,none,0.0,0.0,0.0,,,False,21.0,26.0,-5.0,,,
2013-12-21,San Antonio Spurs,Oklahoma City Thunder,2013-14,-150,130,-13,0.6,0.43478260869565216,0.5071,0.4929,-0.09289999999999998,0.05811739130434784,0,none,0.0,0.0,0.0,,,False,21.0,21.0,0.0,,,
2013-12-21,Orlando Magic,Sacramento Kings,2013-14,-150,130,-5,0.6,0.43478260869565216,0.5039,0.4961,-0.09609999999999996,0.061317391304347824,0,none,0.0,0.0,0.0,,,False,31.0,25.0,6.0,,,
2013-12-21,Chicago Bulls,Cleveland Cavaliers,2013-14,-150,130,16,0.6,0.43478260869565216,0.5416,0.4584,-0.05840000000000001,0.023617391304347812,1,none,0.0,0.0,0.0,,,False,33.0,26.0,7.0,,,
2013-12-21,Detroit Pistons,Houston Rockets,2013-14,100,-120,-17,0.5,0.5454545454545454,0.3873,0.6127,-0.11270000000000002,0.06724545454545461,0,none,0.0,0.0,0.0,,,False,24.0,33.0,-9.0,,,
2013-12-21,Charlotte Hornets,Utah Jazz,2013-14,-185,160,-3,0.6491228070175439,0.38461538461538464,,,,,0,none,0.0,0.0,0.0,,,False,21.0,17.0,4.0,,,
2013-12-21,Boston Celtics,Washington Wizards,2013-14,-125,105,-7,0.5555555555555556,0.4878048780487805,0.4447,0.5553,-0.1108555555555556,0.06749512195121954,0,none,0.0,0.0,0.0,,,False,30.0,14.0,16.0,,,
2013-12-21,New York Knicks,Memphis Grizzlies,2013-14,-160,135,-8,0.6153846153846154,0.425531914893617,0.4983,0.5017,-0.1170846153846154,0.07616808510638301,0,away,0.07616808510638301,0.5017,0.425531914893617,True,False,False,22.0,25.0,-3.0,3.0,0.45204042553191487,0.5479595744680852
2013-12-21,Milwaukee Bucks,Philadelphia 76ers,2013-14,-140,120,10,0.5833333333333334,0.45454545454545453,0.4467,0.5533,-0.13663333333333338,0.09875454545454548,1,away,0.09875454545454548,0.5533,0.45454545454545453,False,True,False,29.0,23.0,6.0,-6.0,0.39307272727272724,0.6069272727272728
2013-12-22,Indiana Pacers,Boston Celtics,2013-14,-1000,670,27,0.9090909090909091,0.12987012987012986,0.7384,0.2616,-0.17069090909090912,0.13172987012987014,1,none,0.0,0.0,0.0,,,False,20.0,17.0,3.0,,,
2013-12-22,Oklahoma City Thunder,Toronto Raptors,2013-14,-579,438,-6,0.8527245949926362,0.18587360594795538,0.7044,0.2956,-0.14832459499263617,0.1097263940520446,0,none,0.0,0.0,0.0,,,False,21.0,25.0,-4.0,,,
2013-12-22,LA Clippers,Minnesota Timberwolves,2013-14,-190,162,4,0.6551724137931034,0.3816793893129771,,,,,1,none,0.0,0.0,0.0,,,False,24.0,24.0,0.0,,,
2013-12-23,Sacramento Kings,New Orleans Pelicans,2013-14,-105,-115,-13,0.5121951219512195,0.5348837209302325,0.4086,0.5914,-0.1035951219512195,0.05651627906976753,0,none,0.0,0.0,0.0,,,False,27.0,28.0,-1.0,,,
2013-12-23,Phoenix Suns,Los Angeles Lakers,2013-14,-345,285,27,0.7752808988764045,0.2597402597402597,0.6056,0.3944,-0.16968089887640447,0.13465974025974026,1,none,0.0,0.0,0.0,,,False,28.0,24.0,4.0,,,
2013-12-23,Denver Nuggets,Golden State Warriors,2013-14,105,-125,-8,0.4878048780487805,0.5555555555555556,0.4914,0.5086,0.0035951219512195265,-0.04695555555555553,0,none,0.0,0.0,0.0,,,False,22.0,30.0,-8.0,,,
2013-12-23,Memphis Grizzlies,Utah Jazz,2013-14,-260,220,10,0.7222222222222222,0.3125,0.631,0.369,-0.0912222222222222,0.056499999999999995,1,none,0.0,0.0,0.0,,,False,27.0,21.0,6.0,,,
2013-12-23,San Antonio Spurs,Toronto Raptors,2013-14,-895,595,13,0.8994974874371859,0.14388489208633093,0.7309,0.2691,-0.16859748743718594,0.12521510791366908,1,none,0.0,0.0,0.0,,,False,25.0,26.0,-1.0,,,
2013-12-23,Brooklyn Nets,Indiana Pacers,2013-14,220,-260,-17,0.3125,0.7222222222222222,0.2876,0.7124,-0.024899999999999978,-0.009822222222222177,0,none,0.0,0.0,0.0,,,False,17.0,19.0,-2.0,,,
2013-12-23,Houston Rockets,Dallas Mavericks,2013-14,-175,155,-7,0.6363636363636364,0.39215686274509803,0.5735,0.4265,-0.06286363636363634,0.034343137254901956,0,none,0.0,0.0,0.0,,,False,26.0,20.0,6.0,,,
2013-12-23,Charlotte Hornets,Milwaukee Bucks,2013-14,-260,220,1,0.7222222222222222,0.3125,,,,,1,none,0.0,0.0,0.0,,,False,17.0,33.0,-16.0,,,
2013-12-23,Orlando Magic,New York Knicks,2013-14,105,-125,-5,0.4878048780487805,0.5555555555555556,0.4795,0.5205,-0.008304878048780495,-0.03505555555555562,0,none,0.0,0.0,0.0,,,False,27.0,29.0,-2.0,,,
2013-12-23,Miami Heat,Atlanta Hawks,2013-14,-350,290,2,0.7777777777777778,0.2564102564102564,0.6329,0.3671,-0.14487777777777777,0.1106897435897436,1,none,0.0,0.0,0.0,,,False,33.0,23.0,10.0,,,
2013-12-23,Cleveland Cavaliers,Detroit Pistons,2013-14,-115,-105,-23,0.5348837209302325,0.5121951219512195,0.3675,0.6325,-0.16738372093023252,0.12030487804878043,0,away,0.12030487804878043,0.6325,0.5121951219512195,True,False,True,18.0,28.0,-10.0,10.0,0.6011804878048781,0.3988195121951219
2013-12-25,Brooklyn Nets,Chicago Bulls,2013-14,-165,140,-17,0.6226415094339622,0.4166666666666667,0.412,0.588,-0.21064150943396226,0.17133333333333328,0,away,0.17133333333333328,0.588,0.4166666666666667,True,False,False,23.0,21.0,2.0,-2.0,0.39565833333333333,0.6043416666666667
2013-12-25,New York Knicks,Oklahoma City Thunder,2013-14,465,-620,-29,0.17699115044247787,0.8611111111111112,0.304,0.696,0.12700884955752212,-0.1651111111111112,0,none,0.0,0.0,0.0,,,False,29.0,35.0,-6.0,,,
2013-12-25,Los Angeles Lakers,Miami Heat,2013-14,380,-490,-6,0.20833333333333334,0.8305084745762712,0.2795,0.7205,0.07116666666666668,-0.11000847457627116,0,none,0.0,0.0,0.0,,,False,27.0,21.0,6.0,,,
2013-12-25,San Antonio Spurs,Houston Rockets,2013-14,-345,286,-13,0.7752808988764045,0.25906735751295334,0.6225,0.3775,-0.15278089887640445,0.11843264248704666,0,none,0.0,0.0,0.0,,,False,25.0,40.0,-15.0,,,
2013-12-25,Golden State Warriors,LA Clippers,2013-14,-165,140,2,0.6226415094339622,0.4166666666666667,,,,,1,none,0.0,0.0,0.0,,,False,22.0,30.0,-8.0,,,
2013-12-26,Cleveland Cavaliers,Atlanta Hawks,2013-14,140,-165,-2,0.4166666666666667,0.6226415094339622,0.2759,0.7241,-0.1407666666666667,0.10145849056603773,0,away,0.10145849056603773,0.7241,0.6226415094339622,True,False,True,27.0,26.0,1.0,-1.0,0.6000075471698113,0.3999924528301887
2013-12-26,Houston Rockets,Memphis Grizzlies,2013-14,-340,280,8,0.7727272727272727,0.2631578947368421,0.6792,0.3208,-0.09352727272727268,0.05764210526315788,1,none,0.0,0.0,0.0,,,False,26.0,23.0,3.0,,,
2013-12-26,Dallas Mavericks,San Antonio Spurs,2013-14,135,-160,-9,0.425531914893617,0.6153846153846154,0.4029,0.5971,-0.022631914893617044,-0.018284615384615455,0,none,0.0,0.0,0.0,,,False,20.0,27.0,-7.0,,,
2013-12-26,Portland Trail Blazers,LA Clippers,2013-14,-185,160,4,0.6491228070175439,0.38461538461538464,,,,,1,none,0.0,0.0,0.0,,,False,19.0,14.0,5.0,,,
2013-12-27,Sacramento Kings,Miami Heat,2013-14,230,-280,5,0.30303030303030304,0.7368421052631579,0.2738,0.7262,-0.02923030303030305,-0.010642105263157897,1,none,0.0,0.0,0.0,,,False,19.0,32.0,-13.0,,,
2013-12-27,Utah Jazz,Los Angeles Lakers,2013-14,-175,150,2,0.6363636363636364,0.4,0.345,0.655,-0.2913636363636364,0.255,1,away,0.255,0.655,0.4,False,True,True,25.0,23.0,2.0,-2.0,0.3799,0.6201
2013-12-27,New Orleans Pelicans,Denver Nuggets,2013-14,-160,135,16,0.6153846153846154,0.425531914893617,0.4992,0.5008,-0.11618461538461544,0.075268085106383,1,away,0.075268085106383,0.5008,0.425531914893617,False,True,False,34.0,25.0,9.0,-9.0,0.3368404255319149,0.6631595744680852
2013-12-27,Golden State Warriors,Phoenix Suns,2013-14,-255,212,29,0.7183098591549296,0.32051282051282054,0.5453,0.4547,-0.1730098591549296,0.13418717948717945,1,away,0.13418717948717945,0.4547,0.32051282051282054,False,True,False,28.0,22.0,6.0,-6.0,0.2663448717948718,0.7336551282051282
2013-12-27,New York Knicks,Toronto Raptors,2013-14,140,-165,-12,0.4166666666666667,0.6226415094339622,0.4205,0.5795,0.0038333333333332997,-0.04314150943396222,0,none,0.0,0.0,0.0,,,False,25.0,18.0,7.0,,,
2013-12-27,Brooklyn Nets,Milwaukee Bucks,2013-14,-190,162,11,0.6551724137931034,0.3816793893129771,0.5733,0.4267,-0.0818724137931034,0.0450206106870229,1,none,0.0,0.0,0.0,,,False,31.0,18.0,13.0,,,
2013-12-27,Orlando Magic,Detroit Pistons,2013-14,150,-175,17,0.4,0.6363636363636364,0.3823,0.6177,-0.01770000000000005,-0.018663636363636327,1,none,0.0,0.0,0.0,,,False,26.0,21.0,5.0,,,
2013-12-27,Charlotte Hornets,Oklahoma City Thunder,2013-14,255,-310,-4,0.28169014084507044,0.7560975609756098,,,,,0,none,0.0,0.0,0.0,,,False,20.0,21.0,-1.0,,,
